WorkingGroup,FishStock,CertYear,Year,Recruitment,TBiomass,SSB,Landings,YieldSSB,MeanF,Bmsy,SSBlim,Fmsy,SoP,F14,F15,F16,F17,F18,F19,F20,F21
hawg,her-47d3,2013,1966,34935008.73,3886424,1575369,976763.662,0.620022197,0.510487055,,,,0,,,,,,,,
hawg,her-47d3,2013,1967,42926503.91,3169232,1021722,835679.1278,0.817912432,0.653645581,,,,0,,,,,,,,
hawg,her-47d3,2013,1968,40873806.99,2755198,567502,806936.2921,1.421908524,0.948207423,,,,0,,,,,,,,
hawg,her-47d3,2013,1969,19560054.33,2137185,510936,556821.4996,1.089806328,0.863656637,,,,0,,,,,,,,
hawg,her-47d3,2013,1970,36506467.7,2063677,489432,532852.5376,1.088717067,0.905234729,,,,0,,,,,,,,
hawg,her-47d3,2013,1971,26990621.18,1947389,348363,540905.5725,1.552707219,1.211597819,,,,0,,,,,,,,
hawg,her-47d3,2013,1972,17716376.57,1684535,350109,472597.8054,1.349858808,0.645067704,,,,0,,,,,,,,
hawg,her-47d3,2013,1973,8966446.485,1292385,304370,443742.625,1.457904309,0.82724862,,,,0,,,,,,,,
hawg,her-47d3,2013,1974,16387018.1,949794,204434,274580.5666,1.343126359,0.84538765,,,,0,,,,,,,,
hawg,her-47d3,2013,1975,3870909.305,783871,119491,265136.4823,2.218874311,0.967638221,,,,0,,,,,,,,
hawg,her-47d3,2013,1976,4901245.919,543617,166708,147709.0885,0.88603396,0.723445546,,,,0,,,,,,,,
hawg,her-47d3,2013,1977,5520615.966,408399,124492,61022.62646,0.490171475,0.336956984,,,,0,,,,,,,,
hawg,her-47d3,2013,1978,5826925.146,462777,154817,52680.46591,0.340275396,0.249723743,,,,0,,,,,,,,
hawg,her-47d3,2013,1979,11172880.32,590662,190042,65578.29164,0.345072755,0.207359765,,,,0,,,,,,,,
hawg,her-47d3,2013,1980,17072849.31,811792,210660,81064.46651,0.384812145,0.183122491,,,,0,,,,,,,,
hawg,her-47d3,2013,1981,37468082.68,1405635,309589,159213.2854,0.514273528,0.200969927,,,,0,,,,,,,,
hawg,her-47d3,2013,1982,59709398.81,2128653,431922,271848.4443,0.629392633,0.184907422,,,,0,,,,,,,,
hawg,her-47d3,2013,1983,56232194.12,2861911,647582,403124.2072,0.622507253,0.230777785,,,,0,,,,,,,,
hawg,her-47d3,2013,1984,53650427.75,3602001,1034057,453613.1403,0.438673447,0.303704527,,,,0,,,,,,,,
hawg,her-47d3,2013,1985,67456938.22,4093865,1097999,606221.0697,0.552114404,0.387689701,,,,0,,,,,,,,
hawg,her-47d3,2013,1986,79717524.47,4685579,1123546,766047.9158,0.681812899,0.378707932,,,,0,,,,,,,,
hawg,her-47d3,2013,1987,81409293.89,4615820,1294972,785440.5111,0.60653066,0.373853975,,,,0,,,,,,,,
hawg,her-47d3,2013,1988,42926503.91,4538014,1646233,1033022.986,0.627507284,0.365094155,,,,0,,,,,,,,
hawg,her-47d3,2013,1989,35640742.73,3801856,1696368,794922.5758,0.468602696,0.350498098,,,,0,,,,,,,,
hawg,her-47d3,2013,1990,29978769.33,3704282,1741052,695231.3869,0.399316877,0.300472213,,,,0,,,,,,,,
hawg,her-47d3,2013,1991,31642129.42,3433189,1501537,672663.1747,0.447982997,0.329032088,,,,0,,,,,,,,
hawg,her-47d3,2013,1992,59174425.21,3460764,1151988,698716.2488,0.60653066,0.368726538,,,,0,,,,,,,,
hawg,her-47d3,2013,1993,51392355.82,3191495,818313,680783.7589,0.831935804,0.422291266,,,,0,,,,,,,,
hawg,her-47d3,2013,1994,36397112.41,2827773,874144,598391.2002,0.684545613,0.436992171,,,,0,,,,,,,,
hawg,her-47d3,2013,1995,46828380.59,2746945,921723,544705.1946,0.590964105,0.378738229,,,,0,,,,,,,,
hawg,her-47d3,2013,1996,44233810.59,2934360,1058115,297747.1752,0.281393847,0.228824487,,,,0,,,,,,,,
hawg,her-47d3,2013,1997,31108759.7,3131429,1217122,284076.8275,0.233400364,0.200508227,,,,0,,,,,,,,
hawg,her-47d3,2013,1999,71128595.43,3412651,1536473,361493.7387,0.235275056,0.211569866,,,,0,,,,,,,,
hawg,her-47d3,2013,2000,48496393.87,4329662,1531870,373248.6132,0.243655485,0.211908649,,,,0,,,,,,,,
hawg,her-47d3,2013,2001,84901303.12,4852478,2084418,385000.5339,0.184704136,0.186541788,,,,0,,,,,,,,
hawg,her-47d3,2013,2002,44278066.52,5626510,2397651,407175.6729,0.169822756,0.176329654,,,,0,,,,,,,,
hawg,her-47d3,2013,2003,21274080.25,5962498,2455891,495835.7492,0.201896518,0.201070437,,,,0,,,,,,,,
hawg,her-47d3,2013,2004,24865702.44,5040420,2419327,584200.7776,0.241472424,0.244192117,,,,0,,,,,,,,
hawg,her-47d3,2013,2005,23277551.52,4231216,2294441,635393.6455,0.276927373,0.259577492,,,,0,,,,,,,,
hawg,her-47d3,2013,2006,27480851.2,3513067,1797667,507372.1312,0.282239296,0.231031781,,,,0,,,,,,,,
hawg,her-47d3,2013,2007,26245366.05,2996633,1444105,363669.221,0.251830257,0.196754209,,,,0,,,,,,,,
hawg,her-47d3,2013,2008,26192927.77,3051061,1525755,252457.9553,0.16546427,0.128195351,,,,0,,,,,,,,
hawg,her-47d3,2013,2009,35039971.13,3509556,1899308,183505.5149,0.096617055,0.076230015,,,,0,,,,,,,,
hawg,her-47d3,2013,2010,37095269.03,4085685,2004690,192336.169,0.095943097,0.078128529,,,,0,,,,,,,,
hawg,her-47d3,2013,2011,31139884.02,4231216,2343134,217075.3918,0.092643174,0.093349945,,,,0,,,,,,,,
hawg,her-47d3,2013,2012,27757038,,2271364,,,,,,,,,,,,,,,
hawg,her-47d4,2013,1998,22098051.61,3325066,1467396,384231.3023,0.261845669,0.221884123,,,,0,,,,,,,,
hawg,her-irls,2013,1958,286622,101832,71927,22978,0.3195,0.4055,,,,111,,,,,,,,
hawg,her-irls,2013,1959,830660,126714,68519,15086,0.2202,0.3476,,,,112,,,,,,,,
hawg,her-irls,2013,1960,184682,81647,57878,18283,0.3159,0.5039,,,,113,,,,,,,,
hawg,her-irls,2013,1961,208247,70235,48985,15372,0.3138,0.3157,,,,78,,,,,,,,
hawg,her-irls,2013,1962,531941,107917,58223,21552,0.3702,0.6692,,,,101,,,,,,,,
hawg,her-irls,2013,1963,266394,81043,52392,17349,0.3311,0.4642,,,,100,,,,,,,,
hawg,her-irls,2013,1964,1036046,157607,75047,10599,0.1412,0.2859,,,,102,,,,,,,,
hawg,her-irls,2013,1965,325446,139161,100370,19126,0.1906,0.2605,,,,116,,,,,,,,
hawg,her-irls,2013,1966,675316,180763,109178,27030,0.2476,0.3064,,,,96,,,,,,,,
hawg,her-irls,2013,1967,699244,189155,114876,27658,0.2408,0.3847,,,,111,,,,,,,,
hawg,her-irls,2013,1968,827891,205614,119957,30236,0.2521,0.3553,,,,99,,,,,,,,
hawg,her-irls,2013,1969,437470,170041,110764,44389,0.4008,0.5505,,,,101,,,,,,,,
hawg,her-irls,2013,1970,212444,118789,84182,31727,0.3769,0.4818,,,,100,,,,,,,,
hawg,her-irls,2013,1971,851386,164070,81208,31396,0.3866,0.7238,,,,104,,,,,,,,
hawg,her-irls,2013,1972,262343,112506,69844,38203,0.547,0.7642,,,,99,,,,,,,,
hawg,her-irls,2013,1973,289768,87666,50487,26936,0.5335,0.7666,,,,105,,,,,,,,
hawg,her-irls,2013,1974,128146,56664,35020,19940,0.5694,0.8486,,,,102,,,,,,,,
hawg,her-irls,2013,1975,142607,45583,26069,15588,0.598,0.7798,,,,93,,,,,,,,
hawg,her-irls,2013,1976,173161,44981,24152,9771,0.4046,0.6725,,,,106,,,,,,,,
hawg,her-irls,2013,1977,167703,43074,23500,7833,0.3333,0.5829,,,,100,,,,,,,,
hawg,her-irls,2013,1978,133648,40467,24282,7559,0.3113,0.5404,,,,109,,,,,,,,
hawg,her-irls,2013,1979,236556,51625,26206,10321,0.3938,0.6861,,,,100,,,,,,,,
hawg,her-irls,2013,1980,146590,43203,25512,13130,0.5147,0.7216,,,,93,,,,,,,,
hawg,her-irls,2013,1981,402166,68172,29806,17103,0.5738,1.0338,,,,99,,,,,,,,
hawg,her-irls,2013,1982,663810,104311,44913,13000,0.2894,0.7348,,,,99,,,,,,,,
hawg,her-irls,2013,1983,731882,129433,61894,24981,0.4036,0.729,,,,96,,,,,,,,
hawg,her-irls,2013,1984,563104,112020,61842,26779,0.433,0.917,,,,101,,,,,,,,
hawg,her-irls,2013,1985,506486,108222,60969,20426,0.335,0.5304,,,,98,,,,,,,,
hawg,her-irls,2013,1986,527669,118670,65131,25024,0.3842,0.6874,,,,100,,,,,,,,
hawg,her-irls,2013,1987,953073,148078,71712,26200,0.3653,0.7928,,,,100,,,,,,,,
hawg,her-irls,2013,1988,387774,109278,70091,20447,0.2917,0.4415,,,,100,,,,,,,,
hawg,her-irls,2013,1989,470429,110310,64149,23254,0.3625,0.5706,,,,100,,,,,,,,
hawg,her-irls,2013,1990,424832,98090,59116,18404,0.3113,0.4786,,,,101,,,,,,,,
hawg,her-irls,2013,1991,176486,70206,47279,25562,0.5407,0.7239,,,,99,,,,,,,,
hawg,her-irls,2013,1992,935404,124931,53243,21127,0.3968,1.0523,,,,105,,,,,,,,
hawg,her-irls,2013,1993,322727,86599,54581,18618,0.3411,0.6253,,,,100,,,,,,,,
hawg,her-irls,2013,1994,692030,119549,62996,19300,0.3064,0.4648,,,,100,,,,,,,,
hawg,her-irls,2013,1995,674689,119386,66336,23305,0.3513,0.5841,,,,100,,,,,,,,
hawg,her-irls,2013,1996,339057,90854,59374,18816,0.3169,0.4224,,,,100,,,,,,,,
hawg,her-irls,2013,1997,370002,83320,49644,20496,0.4129,0.6427,,,,100,,,,,,,,
hawg,her-irls,2013,1998,239756,65385,40456,18041,0.4459,0.662,,,,100,,,,,,,,
hawg,her-irls,2013,1999,500937,77284,38068,18485,0.4856,0.9072,,,,100,,,,,,,,
hawg,her-irls,2013,2000,434916,72424,36511,17191,0.4708,0.926,,,,100,,,,,,,,
hawg,her-irls,2013,2001,383353,61215,32130,15269,0.4752,0.8406,,,,101,,,,,,,,
hawg,her-irls,2013,2002,488667,76094,38575,7465,0.1935,0.3443,,,,100,,,,,,,,
hawg,her-irls,2013,2003,99458,45139,29223,11536,0.3948,0.4644,,,,100,,,,,,,,
hawg,her-irls,2013,2004,254265,46721,22819,12743,0.5584,0.6757,,,,101,,,,,,,,
hawg,her-irls,2013,2005,740249,75795,30274,9494,0.3136,0.5693,,,,100,,,,,,,,
hawg,her-irls,2013,2006,265977,61142,36930,6944,0.188,0.3005,,,,100,,,,,,,,
hawg,her-irls,2013,2007,576876,73035,39072,7636,0.1954,0.2422,,,,100,,,,,,,,
hawg,her-irls,2013,2008,256275,74525,51306,5872,0.1145,0.1392,,,,100,,,,,,,,
hawg,her-irls,2013,2009,974482,128240,69145,5745,0.0831,0.1036,,,,100,,,,,,,,
hawg,her-irls,2013,2010,735244,135432,84263,8370,0.0993,0.1338,,,,100,,,,,,,,
hawg,her-irls,2013,2011,440602,162519,85366,11470,0.1344,0.1519,,,,100,,,,,,,,
hawg,her-irls,2013,2012,440602,,84281,,,,,,,,,,,,,,,
hawg,her-nirs,2013,1961,81389.37376,26108,7959,5413.223308,0.68017851,0.312109872,,,,1,,,,,,,,
hawg,her-nirs,2013,1962,85733.59202,19904,5947,3950.905215,0.664380667,0.300472213,,,,1,,,,,,,,
hawg,her-nirs,2013,1963,127771.6544,21091,5195,3611.938905,0.695238727,0.314019561,,,,1,,,,,,,,
hawg,her-nirs,2013,1964,169566.4221,26849,5191,4140.616629,0.797718102,0.292438761,,,,1,,,,,,,,
hawg,her-nirs,2013,1965,183689.1122,31320,7684,5511.543555,0.717272109,0.306664795,,,,1,,,,,,,,
hawg,her-nirs,2013,1966,269682.3328,47005,9102,5839.497339,0.641593727,0.274556009,,,,1,,,,,,,,
hawg,her-nirs,2013,1967,330380.401,64731,10840,8230.483167,0.759268355,0.280074399,,,,1,,,,,,,,
hawg,her-nirs,2013,1968,383847.2631,81471,25160,10136.51977,0.402886659,0.280298548,,,,1,,,,,,,,
hawg,her-nirs,2013,1969,385771.3055,93433,31320,14560.97087,0.464915319,0.317365872,,,,1,,,,,,,,
hawg,her-nirs,2013,1970,441088.1407,119491,40619,18807.29302,0.463013068,0.374928477,,,,1,,,,,,,,
hawg,her-nirs,2013,1971,447754.3343,127516,43652,22948.31977,0.525712917,0.407448799,,,,1,,,,,,,,
hawg,her-nirs,2013,1972,431490.1664,107045,38677,22561.49565,0.583331292,0.454999026,,,,1,,,,,,,,
hawg,her-nirs,2013,1973,468363.508,102334,32048,22879.57797,0.71390884,0.486046977,,,,1,,,,,,,,
hawg,her-nirs,2013,1974,375119.5297,101316,38139,29056.57295,0.761854261,0.581630449,,,,1,,,,,,,,
hawg,her-nirs,2013,1975,332368.6422,79063,28424,23248.59549,0.817912432,0.6325285,,,,1,,,,,,,,
hawg,her-nirs,2013,1976,278730.3205,64731,18964,19376.18474,1.02173279,0.671541139,,,,1,,,,,,,,
hawg,her-nirs,2013,1977,261973.8582,53263,13984,14987.92266,1.071757688,0.64685055,,,,1,,,,,,,,
hawg,her-nirs,2013,1978,217727.5958,47193,12221,12642.25432,1.034481153,0.601860252,,,,1,,,,,,,,
hawg,her-nirs,2013,1979,173338.2211,42277,10998,11945.38153,1.086107279,0.563944182,,,,1,,,,,,,,
hawg,her-nirs,2013,1980,166874.9486,35102,11052,8749.046483,0.79159926,0.510384967,,,,1,,,,,,,,
hawg,her-nirs,2013,1981,178082.1073,32306,10849,5507.686825,0.507682006,0.411984315,,,,1,,,,,,,,
hawg,her-nirs,2013,1982,184425.3401,36425,12221,5096.96223,0.417070503,0.326410333,,,,1,,,,,,,,
hawg,her-nirs,2013,1983,174032.9625,40579,14347,4922.146525,0.343077126,0.275408453,,,,1,,,,,,,,
hawg,her-nirs,2013,1984,162917.6276,43827,16256,5323.573141,0.327489266,0.266975069,,,,1,,,,,,,,
hawg,her-nirs,2013,1985,176663.1339,46864,16054,6506.78007,0.405311245,0.309994724,,,,1,,,,,,,,
hawg,her-nirs,2013,1986,189662.2239,45844,18028,6989.749516,0.387709086,0.315120555,,,,1,,,,,,,,
hawg,her-nirs,2013,1987,194463.5459,40579,15919,6219.843347,0.390705969,0.323356451,,,,1,,,,,,,,
hawg,her-nirs,2013,1988,148301.1081,42362,17767,7111.013085,0.400236363,0.367217854,,,,1,,,,,,,,
hawg,her-nirs,2013,1989,143200.3532,38330,14254,5675.988431,0.398200353,0.34355777,,,,1,,,,,,,,
hawg,her-nirs,2013,1990,126373.8681,36571,13887,5783.706389,0.416487013,0.342631415,,,,1,,,,,,,,
hawg,her-nirs,2013,1991,110746.6014,30364,9525,4873.657691,0.511657409,0.32361524,,,,1,,,,,,,,
hawg,her-nirs,2013,1992,129573.0379,25413,8986,4163.036438,0.46329096,0.340411534,,,,1,,,,,,,,
hawg,her-nirs,2013,1993,99907.49631,28912,8904,4716.86659,0.529776532,0.33547763,,,,1,,,,,,,,
hawg,her-nirs,2013,1994,119133.5009,26134,9938,4432.858879,0.446060806,0.348262073,,,,1,,,,,,,,
hawg,her-nirs,2013,1995,113210.0249,25413,9203,4806.863157,0.522306865,0.355226381,,,,1,,,,,,,,
hawg,her-nirs,2013,1996,102129.8171,23063,7250,5001.03415,0.689767979,0.375371153,,,,1,,,,,,,,
hawg,her-nirs,2013,1997,104924.8858,21361,7044,4879.50959,0.692740368,0.429321167,,,,1,,,,,,,,
hawg,her-nirs,2013,1998,109644.6543,20482,7215,4031.928192,0.55883557,0.465296706,,,,1,,,,,,,,
hawg,her-nirs,2013,1999,84288.43955,19807,7043,3752.584194,0.53280488,0.424127993,,,,1,,,,,,,,
hawg,her-nirs,2013,2000,85476.77666,18182,7368,2972.920256,0.403491442,0.379925537,,,,1,,,,,,,,
hawg,her-nirs,2013,2001,92318.51535,18130,5743,3482.828396,0.60647001,0.447280216,,,,1,,,,,,,,
hawg,her-nirs,2013,2002,93807.49164,18710,5849,2795.873894,0.477973494,0.443707375,,,,1,,,,,,,,
hawg,her-nirs,2013,2003,119850.4507,19518,5473,2434.264655,0.444813583,0.470998674,,,,1,,,,,,,,
hawg,her-nirs,2013,2004,140645.8067,21727,7726,2713.243333,0.351199795,0.420689604,,,,1,,,,,,,,
hawg,her-nirs,2013,2005,165379.8122,25336,9196,3604.001374,0.391919037,0.42101366,,,,1,,,,,,,,
hawg,her-nirs,2013,2006,211081.5857,28624,9629,3789.540308,0.393568558,0.378995859,,,,1,,,,,,,,
hawg,her-nirs,2013,2007,254231.3606,38369,13129,4243.31465,0.323194813,0.287883326,,,,1,,,,,,,,
hawg,her-nirs,2013,2008,239426.0788,42447,15924,4974.101349,0.31235966,0.276982764,,,,1,,,,,,,,
hawg,her-nirs,2013,2009,254485.7191,44267,16948,5051.295379,0.298048218,0.263948835,,,,0,,,,,,,,
hawg,her-nirs,2013,2010,275130.2773,45661,18542,5066.472018,0.273241298,0.252384894,,,,1,,,,,,,,
hawg,her-nirs,2013,2011,296855.2722,47005,18862,5437.093968,0.288257817,0.250925298,,,,1,,,,,,,,
hawg,her-nirs,2013,2012,133430,,21155,,,,,,,,,,,,,,,
hawg,her-vian,2013,1957,1031284,386838,174428,43438,0.249,0.2989,,,,100,,,,,,,,
hawg,her-vian,2013,1958,2004997,471073,187847,59669,0.3176,0.3529,,,,100,,,,,,,,
hawg,her-vian,2013,1959,2055467,505860,197797,65221,0.3297,0.328,,,,100,,,,,,,,
hawg,her-vian,2013,1960,604949,403504,229141,63759,0.2783,0.2128,,,,100,,,,,,,,
hawg,her-vian,2013,1961,1250113,411187,229156,46353,0.2023,0.1396,,,,100,,,,,,,,
hawg,her-vian,2013,1962,2234720,514027,218335,58195,0.2665,0.2217,,,,100,,,,,,,,
hawg,her-vian,2013,1963,2067704,545998,240549,49030,0.2038,0.1955,,,,100,,,,,,,,
hawg,her-vian,2013,1964,962524,498431,285226,64234,0.2252,0.1634,,,,100,,,,,,,,
hawg,her-vian,2013,1965,7744999,1086122,293381,68669,0.2341,0.1674,,,,100,,,,,,,,
hawg,her-vian,2013,1966,1058606,824984,407499,100619,0.2469,0.2025,,,,100,,,,,,,,
hawg,her-vian,2013,1967,2485451,810242,440554,90400,0.2052,0.1964,,,,100,,,,,,,,
hawg,her-vian,2013,1968,4091898,936437,420874,84614,0.201,0.1473,,,,100,,,,,,,,
hawg,her-vian,2013,1969,2996425,966104,459283,107170,0.2333,0.2477,,,,100,,,,,,,,
hawg,her-vian,2013,1970,3438053,989940,432592,165930,0.3836,0.3647,,,,100,,,,,,,,
hawg,her-vian,2013,1971,9564422,1506702,307931,207167,0.6728,0.7982,,,,100,,,,,,,,
hawg,her-vian,2013,1972,2674750,1108405,436679,164756,0.3773,0.3688,,,,100,,,,,,,,
hawg,her-vian,2013,1973,1073144,798402,382106,210270,0.5503,0.6093,,,,100,,,,,,,,
hawg,her-vian,2013,1974,1669599,574002,201852,178160,0.8826,0.9623,,,,100,,,,,,,,
hawg,her-vian,2013,1975,2088191,431861,105645,114001,1.0791,0.9154,,,,100,,,,,,,,
hawg,her-vian,2013,1976,598870,260996,71898,93642,1.3024,1.0802,,,,100,,,,,,,,
hawg,her-vian,2013,1977,614804,160345,50290,41341,0.8221,1.018,,,,100,,,,,,,,
hawg,her-vian,2013,1978,906699,167857,46614,22156,0.4753,0.7156,,,,100,,,,,,,,
hawg,her-vian,2013,1979,1214143,213564,70605,60,0.0008,0.0008,,,,100,,,,,,,,
hawg,her-vian,2013,1980,877315,249379,120274,306,0.0025,0.0004,,,,100,,,,,,,,
hawg,her-vian,2013,1981,1653259,361280,129728,51420,0.3964,0.3681,,,,100,,,,,,,,
hawg,her-vian,2013,1982,762971,302170,107112,92360,0.8623,0.6863,,,,100,,,,,,,,
hawg,her-vian,2013,1983,2915338,418513,78697,63523,0.8072,0.7293,,,,100,,,,,,,,
hawg,her-vian,2013,1984,1110832,345697,116402,56012,0.4812,0.5326,,,,100,,,,,,,,
hawg,her-vian,2013,1985,1186008,340875,142548,39142,0.2746,0.329,,,,100,,,,,,,,
hawg,her-vian,2013,1986,876435,306587,127453,70764,0.5552,0.5501,,,,100,,,,,,,,
hawg,her-vian,2013,1987,2051987,368931,116953,44360,0.3793,0.3637,,,,100,,,,,,,,
hawg,her-vian,2013,1988,877858,323393,140785,35591,0.2528,0.2996,,,,100,,,,,,,,
hawg,her-vian,2013,1989,807846,305169,155721,34026,0.2185,0.2588,,,,100,,,,,,,,
hawg,her-vian,2013,1990,426615,258301,145218,44693,0.3078,0.367,,,,100,,,,,,,,
hawg,her-vian,2013,1991,376264,199412,118280,28529,0.2412,0.2756,,,,100,,,,,,,,
hawg,her-vian,2013,1992,789219,185164,91338,28985,0.3173,0.3014,,,,100,,,,,,,,
hawg,her-vian,2013,1993,575424,176359,93058,31778,0.3415,0.2596,,,,100,,,,,,,,
hawg,her-vian,2013,1994,843278,170392,85194,24430,0.2868,0.2356,,,,100,,,,,,,,
hawg,her-vian,2013,1995,603900,152177,67987,29575,0.435,0.272,,,,100,,,,,,,,
hawg,her-vian,2013,1996,922140,186769,106239,26105,0.2457,0.1756,,,,100,,,,,,,,
hawg,her-vian,2013,1997,1477822,204985,69092,35233,0.5099,0.5277,,,,100,,,,,,,,
hawg,her-vian,2013,1998,497762,184848,98641,33353,0.3381,0.5173,,,,100,,,,,,,,
hawg,her-vian,2013,1999,305656,142607,82770,29736,0.3593,0.3183,,,,100,,,,,,,,
hawg,her-vian,2013,2000,1659950,202026,70735,18322,0.259,0.2476,,,,100,,,,,,,,
hawg,her-vian,2013,2001,1112447,225225,115407,24556,0.2128,0.1982,,,,100,,,,,,,,
hawg,her-vian,2013,2002,1167155,259767,135005,32914,0.2438,0.3464,,,,100,,,,,,,,
hawg,her-vian,2013,2003,462012,217532,134388,28081,0.209,0.2498,,,,100,,,,,,,,
hawg,her-vian,2013,2004,287165,171091,118908,25021,0.2104,0.1943,,,,100,,,,,,,,
hawg,her-vian,2013,2005,313993,143136,99572,14129,0.1419,0.1158,,,,100,,,,,,,,
hawg,her-vian,2013,2006,508373,162049,95588,27346,0.2861,0.2165,,,,100,,,,,,,,
hawg,her-vian,2013,2007,299363,144274,92895,29616,0.3188,0.2681,,,,100,,,,,,,,
hawg,her-vian,2013,2008,381607,134805,93734,16054,0.1713,0.144,,,,100,,,,,,,,
hawg,her-vian,2013,2009,565534,165386,79721,18508,0.2322,0.218,,,,100,,,,,,,,
hawg,her-vian,2013,2010,1412631,177289,63785,19877,0.3116,0.252,,,,100,,,,,,,,
hawg,her-vian,2013,2011,618751,211196,82158,17759,0.2162,0.1777,,,,100,,,,,,,,
hawg,her-vian,2013,2012,618751,,101313,,,,,,,,,,,,,,,
nwwg,cap-icel,2013,1979,60000000,,600000,980000,,,,,,,,,,,,,,
nwwg,cap-icel,2013,1980,66000000,,300000,684000,,,,,,,,,,,,,,
nwwg,cap-icel,2013,1981,49000000,,170000,626000,,,,,,,,,,,,,,
nwwg,cap-icel,2013,1982,146000000,,140000,,,,,,,,,,,,,,,
nwwg,cap-icel,2013,1983,124000000,,260000,573000,,,,,,,,,,,,,,
nwwg,cap-icel,2013,1984,251000000,,440000,897000,,,,,,,,,,,,,,
nwwg,cap-icel,2013,1985,99000000,,460000,1312000,,,,,,,,,,,,,,
nwwg,cap-icel,2013,1986,156000000,,460000,1333000,,,,,,,,,,,,,,
nwwg,cap-icel,2013,1987,144000000,,420000,1116000,,,,,,,,,,,,,,
nwwg,cap-icel,2013,1988,81000000,,400000,1037000,,,,,,,,,,,,,,
nwwg,cap-icel,2013,1989,64000000,,440000,808000,,,,,,,,,,,,,,
nwwg,cap-icel,2013,1990,118000000,,115000,314000,,,,,,,,,,,,,,
nwwg,cap-icel,2013,1991,133000000,,330000,677000,,,,,,,,,,,,,,
nwwg,cap-icel,2013,1992,163000000,,475000,788000,,,,,,,,,,,,,,
nwwg,cap-icel,2013,1993,144000000,,499000,1179000,,,,,,,,,,,,,,
nwwg,cap-icel,2013,1994,224000000,,460000,864000,,,,,,,,,,,,,,
nwwg,cap-icel,2013,1995,197000000,,420000,929000,,,,,,,,,,,,,,
nwwg,cap-icel,2013,1996,191000000,,830000,1571000,,,,,,,,,,,,,,
nwwg,cap-icel,2013,1997,165000000,,430000,1245000,,,,,,,,,,,,,,
nwwg,cap-icel,2013,1998,168000000,,492000,1100000,,,,,,,,,,,,,,
nwwg,cap-icel,2013,1999,138000000,,500000,933000,,,,,,,,,,,,,,
nwwg,cap-icel,2013,2000,146000000,,650000,1071000,,,,,,,,,,,,,,
nwwg,cap-icel,2013,2001,140000000,,450000,1249000,,,,,,,,,,,,,,
nwwg,cap-icel,2013,2002,142000000,,475000,988000,,,,,,,,,,,,,,
nwwg,cap-icel,2013,2003,132000000,,410000,741000,,,,,,,,,,,,,,
nwwg,cap-icel,2013,2004,57000000,,535000,783000,,,,,,,,,,,,,,
nwwg,cap-icel,2013,2005,124000000,,602000,238000,,,,,,,,,,,,,,
nwwg,cap-icel,2013,2006,66000000,,400000,377000,,,,,,,,,,,,,,
nwwg,cap-icel,2013,2007,31000000,,410000,202000,,,,,,,,,,,,,,
nwwg,cap-icel,2013,2008,44000000,,406000,15000,,,,,,,,,,,,,,
nwwg,cap-icel,2013,2009,89000000,,328000,151000,,,,,,,,,,,,,,
nwwg,cap-icel,2013,2010,110000000,,410000,391000,,,,,,,,,,,,,,
nwwg,cap-icel,2013,2011,33000000,,411000,747000,,,,,,,,,,,,,,
nwwg,cap-icel,2013,2012,,,418000,,,,,,,,,,,,,,,
nwwg,cod-farp,2013,1961,12019,65428,46439,21598,0.4651,0.6059,,,,,,,,,,,,
nwwg,cod-farp,2013,1962,20654,68225,43326,20967,0.4839,0.5226,,,,,,,,,,,,
nwwg,cod-farp,2013,1963,20290,77602,49054,22215,0.4529,0.4944,,,,,,,,,,,,
nwwg,cod-farp,2013,1964,21834,84666,55362,21078,0.3807,0.5017,,,,,,,,,,,,
nwwg,cod-farp,2013,1965,8269,75043,57057,24212,0.4244,0.4909,,,,,,,,,,,,
nwwg,cod-farp,2013,1966,18566,83919,60629,20418,0.3368,0.4743,,,,,,,,,,,,
nwwg,cod-farp,2013,1967,23451,105289,73934,23562,0.3187,0.39,,,,,,,,,,,,
nwwg,cod-farp,2013,1968,17582,110433,82484,29930,0.3629,0.4642,,,,,,,,,,,,
nwwg,cod-farp,2013,1969,9325,105537,83487,32371,0.3877,0.4375,,,,,,,,,,,,
nwwg,cod-farp,2013,1970,8608,98398,82035,24183,0.2948,0.3882,,,,,,,,,,,,
nwwg,cod-farp,2013,1971,11928,78218,63308,23010,0.3635,0.3526,,,,,,,,,,,,
nwwg,cod-farp,2013,1972,21320,76439,57180,18727,0.3275,0.3358,,,,,,,,,,,,
nwwg,cod-farp,2013,1973,12573,110713,83547,22228,0.2661,0.2886,,,,,,,,,,,,
nwwg,cod-farp,2013,1974,30480,139266,98434,24581,0.2497,0.3139,,,,,,,,,,,,
nwwg,cod-farp,2013,1975,38319,153663,109565,36775,0.3356,0.3947,,,,,,,,,,,,
nwwg,cod-farp,2013,1976,18575,161260,123077,39799,0.3234,0.4749,,,,,,,,,,,,
nwwg,cod-farp,2013,1977,9995,136211,112057,34927,0.3117,0.6757,,,,,,,,,,,,
nwwg,cod-farp,2013,1978,10748,96227,78497,26585,0.3387,0.4259,,,,,,,,,,,,
nwwg,cod-farp,2013,1979,14997,85112,66722,23112,0.3464,0.4273,,,,,,,,,,,,
nwwg,cod-farp,2013,1980,23582,85037,58886,20513,0.3484,0.3945,,,,,,,,,,,,
